image,loop_scattering,background_ring,strong_background,diffuse_scattering,artifact,ice_ring,non_uniform_detector
206341b1_soak_x0001,0,1,1,0,0,0,0
216496e11_a####,0,1,1,0,0,0,0
202980_2_00001,0,0,1,0,0,0,0
40183_1_121,1,0,1,0,0,0,0
131780_1_E1_0001,0,0,1,0,0,0,0
187718_1_E2_001,0,1,0,0,0,0,0
96723_3_E1,1,1,0,0,0,0,0
IDP91568-3b,1,1,0,0,0,0,0
285574g2_x_0001,0,0,1,0,0,0,0
AK_h6h_f2_2_9_0001,0,0,0,0,0,0,0
186408_1_E1_00001,1,0,1,0,0,0,0
PSA0006_rottlerin_Jan15_2015_collect_0001,0,1,1,0,0,0,0
159752_1_E1_0001,0,1,1,0,0,0,0
286982c9_x_0001,0,0,1,0,0,0,0
125499_1_E2_001,1,0,0,0,0,0,0
013209_A8_3_3_0001,0,1,0,0,0,0,0
lof5-5_lowres_b,0,1,0,0,0,0,0
93315_1_E2_001,0,1,1,0,0,0,0
117274_1_E2_001,1,0,1,0,0,0,0
56319_1_E1_001,0,1,1,0,0,0,0
156999_1_E1_0001,1,1,1,0,0,0,0
194045_1_E2_00001,0,0,1,0,0,0,0
evl4-6b,1,1,0,0,0,0,0
135427_1_0001,0,1,1,0,0,0,0
225749g7_x0001,0,0,1,0,0,0,0
43942_1_001,0,1,1,0,0,0,0
ayk0-1_8_0001,0,1,1,0,0,0,0
idp90748_3R0S.1001,0,1,0,0,0,0,0
200827_2_00001,1,0,1,0,0,0,0
86571_1_001,0,1,0,0,0,0,0
185060_1_00001,1,1,1,0,0,1,0
13089_1_001,0,1,1,0,0,0,0
21036_1_E2_001,0,1,0,0,0,0,0
19408_1_E1_181,0,1,0,0,0,0,0
lpg1851_x10b_inf.0001,1,1,0,0,0,0,0
IDP02573_crystal2_1_0001,0,1,1,0,0,0,0
idp02536-1a_B,0,0,0,0,0,1,0
95462_2_E2,1,1,0,0,0,1,0
88848_1_E1_001,1,1,1,0,0,0,0
dcb10-3_1_001,0,1,0,0,0,0,0
125796_3_E1_001,1,1,1,0,0,0,0
25662_2_001,1,1,1,0,0,0,0
49797_1_E1_001,1,0,0,0,0,0,0
16424_1_E1_001,0,0,1,0,0,0,0
11636_1_001,0,1,0,0,0,0,0
idp91101e,0,1,0,0,0,0,0
153055_2_0001,1,1,1,0,0,0,0
53959_1_001,0,0,1,0,0,0,0
TrpAB_F6_brd_soak_X4c_data.0001,0,1,0,0,0,0,0
imp-p12-m2a5suc.0001,0,1,0,0,0,0,0
217129a#####,0,1,1,0,0,0,0
165231_1_0001,0,0,1,0,0,0,0
jkz1_15_1_201,0,1,0,0,0,0,0
197652_1_E1_00001,1,0,1,0,0,0,0
sgk8-4_1_00001,0,1,0,0,0,0,0
199009_1_00001,1,1,1,0,0,0,0
186408_1_E2_00001,1,1,1,0,0,0,0
229637b5_anneal_x0001,1,1,1,0,0,0,0
ayk0-6_9_0001,0,1,1,0,0,0,0
255936g5_x_0001,0,1,1,0,0,0,0
168750_1_E2_0001,0,0,1,0,0,1,0
118866_1_E1_001,0,1,1,0,0,0,0
49157_1_E1_001,0,1,0,0,0,1,0
65108_2,1,1,0,0,0,0,0
113277_1_E1_001,0,0,1,0,0,1,0
3h0p_stm1194_n1_nat,0,1,0,0,0,0,0
228044h10_y0001,1,0,1,0,0,0,0
139313_2_0001,1,1,1,0,0,0,0
96193_1_E2,0,1,1,0,0,0,0
non-anomalous_IDP00577-4,0,1,0,0,0,0,0
tstm3542_10.0001,0,1,0,0,0,0,0
236669b2_x0001,0,1,1,0,0,0,0
wbm7-11_4_001,1,1,0,0,0,0,0
4043_M3_H1_low.0001,0,1,0,0,0,0,0
yyj4-1,0,1,1,0,0,0,0
13193_2_001,0,1,1,0,0,0,0
lft6-5,0,1,0,0,0,0,0
77741_2_001,0,1,0,0,0,0,0
SDC344_3_00001,1,0,1,0,0,0,0
173757_2_00001,1,0,1,0,0,0,0
62506_1_E1_001,0,0,0,0,0,0,0
9664_3_001,0,0,0,0,0,0,0
77321_1_E1_001,1,0,1,0,0,0,0
202160a2_ax1001,0,0,0,0,0,0,0
unq2-11_11_00001,0,0,1,0,0,0,0
idp90286a,0,1,0,0,0,0,0
55064_1_001,0,0,0,0,0,0,0
dcb13_8_1_###,0,1,0,0,0,0,0
95613_2_E2,1,1,0,0,0,0,0
7660_1_001,0,0,0,0,0,0,0
m4_4.0301,0,1,0,0,0,0,0
96384_1_E2,1,0,1,0,0,0,0
182072_2_00001,1,1,1,0,0,0,0
IDP02729-2,0,1,1,0,0,0,0
ksj9-7,1,1,0,0,0,0,0
187166_1_E2_001,0,1,0,0,0,0,0
192242_2_00001,1,0,1,0,0,0,0
IDP05684G6_3diPCoA_PKa.0001,0,1,1,0,0,0,0
126503_1_E2_001,1,0,1,0,0,0,0
80674_1_001,1,0,1,0,0,0,0
18596_1_E1_001,0,1,0,0,0,0,0
idp02095-2_A,0,0,0,0,0,0,0
95390_1_E2,1,1,0,0,0,0,0
IDP00044_A4_C5_1_1_0001,1,1,0,0,0,0,0
cps240-4_3_0001,0,1,1,0,0,0,0
206697_2_00001,1,0,1,0,0,0,1
187937_2_002,0,1,0,0,0,0,0
ametNADPsoak-M1B6eg.0001,0,0,0,0,0,1,0
127290_2_001,1,1,0,0,0,0,0
139819_1_E1_0001,0,0,1,0,0,0,0
wwz1-8_1_001,0,1,1,0,0,0,0
150853_1_E1_0001,0,1,0,0,0,0,0
apc105704e,1,1,0,0,0,0,0
46502_1_E2_001,1,1,1,0,0,0,0
187960_1_001,1,1,0,0,0,0,0
96895_1_E1_001,1,0,1,0,0,0,0
88760_1_E2_001,1,0,0,0,0,0,0
dcb11-1_1_001,0,1,1,0,0,0,0
11933_1_001,0,1,1,0,0,0,0
107325_1_E1_001,1,1,1,0,0,0,0
idp951-2_B,1,0,0,0,0,0,0
70568_1_E2_1000,0,1,1,0,0,0,0
r2_2,0,1,0,0,0,0,0
168339_2_0001,1,0,1,0,0,0,0
107623_2_001,0,0,1,0,0,0,0
142525_2_0001,1,0,1,0,0,0,0
55052_1_001,1,1,1,0,0,0,0
q67-m3c4no.0001,0,0,0,0,0,0,0
26201_1_E1_001,1,0,1,0,0,0,0
idp90521_0001,0,1,1,0,0,1,0
49271_1_E2_001,1,0,1,0,0,0,0
83131_1_E2_001,1,0,1,0,0,0,0
74661_2_001,0,1,1,0,0,0,0
idp02274a,1,0,0,0,0,1,0
237875c7_y####,0,1,1,0,0,0,0
175921_2_00001,0,0,1,0,0,0,0
15453_1_E2_001,0,0,0,0,0,0,0
mccf4-x1_ASA.0001,0,1,1,0,0,0,0
idp91154a,0,1,0,0,0,0,0
11785_6_E1_001,0,0,0,0,0,0,0
2785_1_001,1,0,1,0,0,0,0
natr1_1_001,1,0,1,0,0,0,0
123353_1_E2_001,1,0,1,0,0,0,0
27025_1_E2_001,0,0,1,0,0,0,0
90419_2_E2_001,1,0,0,0,0,0,0
idp90792ad,0,1,0,0,0,0,0
61303_1_E2_001,0,1,0,0,0,0,0
hnt3-7,0,1,1,0,0,0,0
32722_2_001,1,1,0,0,0,0,0
48960_1_E1_001,1,0,0,0,0,0,0
30723_1_E1,1,1,0,0,0,0,0
idp02536-1a_A,1,0,0,0,0,1,0
dgx5-1,1,0,0,0,0,0,0
idp91169g,0,1,0,0,0,0,0
T3337_1_001,1,1,0,0,0,0,1
156458_1_E2_0001,1,1,1,0,0,0,0
142507_1_E2_0001,0,1,1,0,0,0,0
IDP9588_5utt.0001,0,0,0,0,0,0,0
T1266_3_001,0,0,1,0,0,1,0
HXV-9_1_001,0,0,0,0,0,0,0
7303_3_001,0,0,0,0,0,0,1
161645_2_001,1,1,0,0,0,0,0
idp00348a,0,1,0,0,0,1,0
idp92645b,0,0,0,0,0,1,0
97278_1_E2,0,1,0,0,0,0,1
oev9-1,0,1,0,0,0,0,0
oth155-5,0,1,0,0,0,0,0
169874_2_001,1,0,1,0,0,0,0
108276_2_001,0,1,0,0,0,0,0
108779_M3_F8_data.0001,0,1,0,0,0,0,0
94590_2_E1,1,1,0,0,0,0,0
dcb16-16_3_001,0,0,0,0,0,0,0
12c19p1_1_E3_001,0,1,0,0,0,0,0
121698_1_E2_001,1,1,1,0,0,0,0
12c19p1_3_E2_181,0,0,1,0,0,0,0
155789_1_E1_0001,0,1,1,0,0,0,0
259821a10_x0001,1,1,1,0,0,0,0
133954_1_E1_0001,1,1,0,0,0,1,0
228044h10_aa0001,1,0,1,0,0,0,0
vpn2-2_11_00001,1,0,1,0,0,0,0
101937_1_E2_001,1,1,0,0,0,0,0
180331_1_E1_00001,0,1,0,0,0,0,0
11921_4_E2_001,1,0,1,0,0,0,0
r9_3.0001,0,0,0,0,0,0,0
176568_1_E1_00001,0,1,1,0,0,0,0
236782g5_x####,0,1,0,0,0,0,0
27127_2_001,1,0,1,0,0,0,0
19480_1_E1_001,0,1,0,0,0,0,0
WTT6-9-low_2_001,0,1,0,0,0,0,0
if8g2-peak.0001,0,0,1,0,0,0,0
tstm1439sm-1,1,0,0,0,0,0,0
41c4p4_1_001,0,0,0,0,0,0,1
13089_3_E1_001,0,0,0,0,0,0,0
54980_1_E2_001,0,1,1,0,0,0,0
205513e1_x0001,0,1,0,0,0,0,0
7083_2_001,0,0,0,0,0,0,0
960-2_B,0,1,0,0,0,0,0
idp04364_4IX2.0001,0,1,0,0,0,0,0
stm578-1_1_A,0,0,0,0,0,0,0
63667_1_E2,0,0,0,0,0,1,0
153223_1_E2_0001,1,0,1,0,0,0,0
86292_1_E2_001,0,1,0,0,0,0,0
14775_2_E1_001,0,1,0,0,0,0,0
168639_2_0001,0,0,1,0,0,0,0
181779_2_E1_00001,1,0,1,0,0,0,0
22317_1_E1_001,1,0,1,0,0,1,0
92029_1_E2_001,1,0,1,0,0,0,0
207234a9_x0101,0,0,1,0,1,0,0
63506_1_E1,0,1,1,0,0,0,0
12562_4_E2_001,0,0,0,0,0,0,0
9177_3_001,0,0,0,0,0,0,0
60114_2_001,1,1,0,0,0,0,0
105718_3_001,1,0,1,0,0,0,0
B3Au1_1_E2_00001,1,1,1,0,0,0,0
12488_3_E2_001,1,0,0,0,0,1,0
T1266_2_001,0,0,0,0,0,0,0
200149_2_00001,1,1,1,0,0,0,0
236887c2_x0001,1,1,1,0,0,0,0
139422_1_E1_0001,0,1,1,0,0,0,0
15642_1_E2_001,1,0,1,0,0,0,0
134041_2_001,1,0,0,0,0,0,0
158624_1_E2_0001,1,1,1,0,0,0,0
T2998a_2_E2_001,0,0,0,0,0,0,0
153610_1_E1_0001,1,0,1,0,0,0,0
31c69p3_2_001,1,1,0,0,0,0,0
153856_1_E2_00001,0,1,1,0,0,0,0
60620_3_E2_001,0,1,0,0,0,0,0
136140_1_E2_0001,1,1,1,0,0,0,0
91826_2_001,1,0,1,0,0,0,0
bdu3-3,0,1,0,0,0,0,0
91082_1_E2_001,0,0,1,0,0,0,0
18095_3_E2_001,0,0,0,0,0,0,0
sal12_p14_1_001,1,1,0,0,0,0,0
60114_1_E1_001,1,1,0,0,0,0,0
67349_3_001,0,0,0,0,0,0,0
22_1_1_1,0,1,0,0,0,0,0
222042h8_300mm_nai_x0001,0,0,1,0,0,0,0
158624_1_E1_0001,1,0,1,0,0,0,0
157217_1_E2_0001,0,1,1,0,0,0,0
45407_1_E1_001,1,0,1,0,0,0,0
AK_h6h_f2_2_3_0001,0,0,0,0,0,0,0
200885_1_00001,1,0,1,0,0,0,0
192453_1_00001,0,0,1,0,0,0,0
115327_2_001,1,0,1,0,0,0,0
208981_1_00001,1,1,1,0,0,0,0
133645_2_00001,1,1,1,0,0,0,0
028313_E7_3A_1_0001,1,0,0,0,0,0,0
3gc2_anomalous_stm2306-2_2_A,1,1,0,0,0,0,0
citrINDC11sucr.0001,0,1,1,0,0,0,0
TrpABmut_F6_eg_x2_data.0271,0,1,0,0,0,0,0
257704f1_y0001,0,0,1,0,0,1,0
216990f9_x0001,0,0,1,0,0,0,0
217343a5_x####,0,0,1,0,0,0,0
35388_3_001,0,0,1,0,0,0,0
51619_2_001,1,0,1,0,0,0,0
jif2-4,1,1,0,0,0,0,0
xtal_d5.0001,0,1,0,0,0,0,0
T2091_E1_2_001,0,0,1,0,0,0,0
85643_1_E2_001,0,0,1,0,0,0,0
57526_2,0,1,0,0,0,0,0
237055b4_y0001,0,0,1,0,0,1,0
24523_1_E2_001,1,0,1,0,0,1,0
89921_3_001,0,0,0,0,0,1,0
95613_4,0,0,0,0,0,0,0
TmCHMOx3_1_0001,0,1,0,0,0,0,0
T2869_1_E2_001,0,0,1,0,0,0,0
BEEH5-12_1_001,0,1,0,0,0,0,0
Pion48_AccoA_sel_parat_ann_peace1_30Apr080001,0,0,1,0,0,0,0
54510_1_E1_001,0,1,1,0,0,0,0
199091_1_E2_001,1,0,0,0,0,0,0
82851_1_E1_001,1,0,1,0,0,0,0
r1_1,0,1,0,0,0,0,0
test_1_001,1,0,1,0,1,0,0
201938_3_00001,0,0,1,0,0,0,0
131032_1_E2_001,1,0,1,0,0,1,0
233841f11_x0001,0,0,1,0,0,1,0
197934_1_E2_00001,1,1,1,0,0,0,0
gzn0-7,0,0,0,0,0,0,0
204641a10_05-10MKI_x0001,0,0,1,0,0,0,0
B1_set,0,0,0,0,0,0,0
IDP01423POP_INa.0001,0,1,0,0,0,0,0
77848_1_E2_001,0,1,0,0,0,0,0
AK_h6h_f2_2_1_0001,0,1,0,0,0,0,0
kam_7_5_s2,1,0,1,0,0,0,0
199055_1_E1_001,1,0,0,0,0,1,0
105762_2_001,1,0,1,0,0,0,0
206483_1_E1_00001,1,0,1,0,0,0,0
DWF3_16_1_001,0,1,1,0,0,0,0
69423_3_E2_001,0,0,1,0,0,0,0
jxw4-2,0,1,0,0,0,0,0
174308_1_E2_00001,0,0,1,0,0,0,0
xtal_7_data_peak.0001,0,1,0,0,0,0,0
98022_1_E2_001,0,1,0,0,0,1,0
201069_2_00001,1,1,1,0,0,0,0
APC234_Iy-27_1_0001,0,1,0,0,0,0,0
XV1_EF100001,0,0,1,0,0,0,0
180493_1_00001,0,0,1,0,1,0,0
T3996_1_E1_001,1,0,0,0,0,0,0
80804_2_001,0,0,0,0,0,0,0
woo6-9_3_001,1,1,0,0,0,0,0
140790_1_E1_00001,0,0,1,0,0,0,0
219799a8_x0001,0,0,1,0,0,0,0
264490e5_y0001,0,1,1,0,0,0,0
C2_3_set,0,1,1,0,0,0,0
IDP05684Mod3_PKa.0001,0,0,0,0,0,1,0
748_2_M4_B5_peak2.0001,0,0,1,0,0,0,0
11188_3_001,0,0,1,0,0,1,0
25011_2_E2_001,0,0,1,0,0,1,0
141352_1_E2_0001,1,1,1,0,0,0,0
175943_1_E1_00001,0,0,1,0,0,0,0
209910_1_E2_00001,1,0,1,0,0,0,0
IDP90549_3L93.0001,0,0,0,0,0,0,0
117367_2_001,1,1,1,0,0,0,0
22264_1_E2_001,0,1,0,0,0,0,0
HMB0020_gent_malCoA_15July15_n4_collect_0001,0,0,1,0,0,0,0
149142_1_E2_0001,0,1,0,0,0,0,0
apc103670aa,1,0,0,0,0,0,0
153601_2_0001,1,1,0,0,0,0,0
113480_1_E1_001,1,0,1,0,0,0,0
140722_1_E2_0001,0,1,0,0,0,0,0
jut0-6_collect,0,1,0,0,0,0,0
36580_2_001,1,0,1,0,0,0,0
173022_1_E2_0001,1,1,0,0,0,0,0
T1588-822_2_E2_001,0,1,0,0,0,0,0
37523_1_E2_001,1,1,0,0,0,0,0
idp01616d,0,1,0,0,0,0,0
T3681_1_E1_001,0,0,0,0,0,0,0
104066_1_E1_001,0,1,1,0,0,0,0
T3527_3_001,0,0,0,0,0,0,0
zce5-10_6_00001,0,1,1,0,0,0,0
IDP90557_J-21-1_1_0001,0,0,0,0,0,0,0
96456_1_E1,1,1,1,0,0,0,0
176078_3_00001,1,1,1,0,0,0,1
85644_2_001,1,0,1,0,0,0,0
195823_2_00001,0,0,1,0,0,0,0
233a-q0-m1b4-peak.0002,0,1,1,0,0,0,0
103051_1_E1_001,0,0,1,0,0,0,0
144484_2_0001,1,1,1,0,0,0,0
INDC3sucr.0001,0,0,0,0,0,0,0
17328_1_001,0,1,1,0,0,0,0
108276_3_001,0,0,0,0,0,0,0
83266_1_041,0,1,0,0,0,0,0
T1023_5_001,0,1,0,0,0,0,0
ozx5-6_low,0,1,0,0,0,0,0
idp01892b,0,0,0,0,0,0,0
81620_1_E1_001,1,0,1,0,0,0,0
h2_s04.0001,0,0,0,0,0,0,0
jmz4-6b,0,1,1,0,0,1,0
57548_3_E1_001,1,0,1,0,0,0,0
156425_1_E1_00001,1,1,1,0,0,0,0
epp4-10,0,1,0,0,0,0,0
175943_1_E2_00001,0,0,1,0,0,0,0
156676_2_0001,0,1,0,0,0,0,0
GID4_258716_1_000001,0,1,0,0,0,0,0
idp06443sm-b,1,1,1,0,0,1,0
apc103207a,1,1,0,0,0,1,0
SETDB1-x207_1_0001,0,0,1,0,0,0,0
r1_1.0001,0,1,1,0,0,0,0
non-anomalous_IDP04293-1,0,1,0,0,0,0,0
10350_2_001,0,0,0,0,0,0,0
mtb_trpAB_PI_F6_B4_eg_x3_data.0001,0,0,0,0,0,0,0
134833_1_E2_0001,1,1,1,0,0,0,0
1619b7c2-peak.0001,0,1,0,0,0,0,0
17c10p4_4_E1_001,0,1,0,0,0,0,0
166551_1_E2_0001,0,1,0,0,0,0,0
40245_1_E2_001,0,1,1,0,0,0,0
ejs0-10,0,1,0,0,0,0,0
IDP01423POP_PKa.0001,0,1,0,0,0,0,0
ANL1G11gly3-peak.0001,0,0,0,0,0,0,0
162347_1_E1_001,0,0,0,0,0,0,0
195844_2_00001,0,0,1,0,0,0,1
30913_1_E1,0,1,0,0,0,0,0
IDP91397_M1E11_PK_b.0001,0,1,1,0,0,0,0
SETDB1-x200_1_0001,0,1,1,0,0,0,0
AK_h6h_f2_2_10_0001,0,0,0,0,0,0,0
26313_1_E2_001,1,0,1,0,0,0,0
200362_2_00001,0,0,0,0,0,0,0
54314_1_E1_001,1,0,1,0,0,0,0
B3Au1_1_E3_00001,1,1,0,0,0,0,0
x259968_00001,1,0,1,0,0,0,1
206090_2_00001,1,0,1,0,0,0,0
103236_1_E2_001,1,1,1,0,0,0,0
134041_1_E1_001,1,0,0,0,0,0,0
105762_1_E1_001,1,0,0,0,0,0,0
IDP01439_H-E-2_19-id_3_0001,0,0,1,0,0,0,0
119173_2_001,0,1,1,0,0,0,0
39256_2_001,0,0,0,0,0,0,0
108484_1_E2_001,1,1,1,0,0,0,0
216061a4_a0201,0,0,1,0,0,0,0
1588-a2f11ak-peak1.0001,0,1,0,0,0,0,0
67243_1_E1_001,1,1,1,0,0,0,0
188547_1_E2_001,0,1,0,0,0,0,1
56381_1_E1_001,0,0,1,0,0,0,0
197295_1_E2_00001,0,1,0,0,0,0,0
24756_2_001,1,0,1,0,0,0,0
155626_2_0001,1,1,0,0,0,0,0
T3681_1_E3_001,0,0,0,0,0,0,0
209912_1_E1_00001,1,1,0,0,0,0,0
130597_1_E2_001,1,1,1,0,0,0,0
180831_1_E2_00001,1,1,0,0,0,0,0
rjo4-3,0,0,0,0,0,0,0
169745_1_E1_001,0,0,0,0,0,0,0
185801_4_001,0,0,1,0,0,0,1
211970_1_E1_00001,1,1,1,0,0,0,0
013574_P6_9_1_0001,0,0,0,0,0,0,0
233334f6_x####,0,1,1,0,0,0,0
225985d11_y0001,1,1,1,0,0,0,0
Is10_3_3,1,1,0,0,0,0,0
168670_2_0001,1,0,0,0,0,0,0
217129a50201,0,0,1,0,0,0,0
83548_1_E1_001,1,0,1,0,0,0,0
44931_1_E1_001,1,1,1,0,0,0,0
Rachel_AV6_screen_0001,0,0,1,0,0,0,0
234285a5_x0001,0,1,1,0,0,0,0
171433_101_001,1,0,0,0,0,0,0
198780_2_001,1,0,0,0,0,0,0
AR1_IF0130_screen_0001,0,0,1,0,0,0,0
92932_1_001,1,0,1,0,0,0,0
IDP04490_3MJF.0001,0,1,1,0,0,0,0
218672f10_redo_x0001,0,0,1,0,0,0,0
4m1a11g2-peak.0001,0,0,1,0,0,0,0
48392_1_001,1,1,0,0,0,0,0
xgv5-8_1_001,1,1,0,0,0,0,0
1_8_3,0,1,0,0,0,1,0
38347_2_001,0,1,1,0,0,0,0
idp00118-1,1,1,0,0,0,0,0
24756_1_E2_001,1,1,1,0,0,0,0
dgd6-2,0,1,0,0,0,0,0
56183_2_001,0,1,1,0,0,0,0
T1588-822_102_E3_001,0,1,0,0,0,0,0
IDP04645Bcomp.0001,0,1,0,0,0,0,0
p1.0001,1,0,1,0,0,0,0
114_1_B1c_gly_peak2.0001,0,1,0,0,0,0,0
51619_3_001,1,0,1,0,0,0,0
24438_2_001,1,0,1,0,0,0,0
217129a50301,0,0,1,0,0,0,0
v158_1_001,1,0,1,0,0,0,0
idp91519b-2,0,0,0,0,0,0,0
BFPiPEGF10eg.0001,0,1,1,0,0,0,0
166913_1_E1_0001,0,0,1,0,0,0,0
13193_1_E1_001,0,1,1,0,0,0,0
IS3_3_set,0,0,0,0,0,0,0
131032_3_001,0,0,0,0,0,1,0
181275_2_00001,0,0,1,0,0,0,0
ekd3-3_num2,0,1,0,0,0,0,0
96452_1_E2,1,1,0,0,0,0,0
188561_2_001,1,0,0,0,0,0,1
xtal_indexF11_gly_data2.0001,0,1,0,0,0,0,0
IDP90557_J-2-1_1_0001,0,0,0,0,0,0,0
stm3982-2_B,1,1,0,0,0,0,0
26958_1_E1_001,1,0,1,0,0,0,0
217291h3b_x####,0,1,1,0,0,0,0
a4_1d,1,1,0,0,0,0,0
n7_4.0001,0,1,1,0,0,0,0
82007_2_E1_001,0,1,0,0,0,0,0
139338_2_0001,0,1,1,0,0,0,0
gsg8-9,0,1,0,0,0,0,0
180552_1_00001,1,1,0,0,0,0,0
121698_2_001,1,0,0,0,0,0,0
241401h10_x0001,0,1,1,0,0,1,0
209150_1_00001,1,1,1,0,0,0,0
idp02536-3_lr,0,0,0,0,0,1,0
22369_1_E2_001,1,0,1,0,0,0,0
smk5-3_15_00001,1,0,1,0,0,0,0
38495_3_001,0,0,0,0,0,0,0
24776_3_001,0,0,0,0,0,1,0
VFE0001_collect_May30_2017_0001,0,0,1,0,0,0,0
105648_1_E2_001,1,0,1,0,0,0,0
257485c12_y0001,1,1,1,0,0,0,0
193394_1_00001,1,0,1,0,0,0,0
185056_1_00001,0,1,1,0,0,0,0
287007e1_0001,1,0,1,0,0,0,0
ges3-7,0,1,0,0,0,0,0
IDP04043_PKa.0001,0,1,0,0,0,0,0
194941_1_E2_00001,0,1,0,0,0,0,0
135560_1_E2_0001,1,1,1,0,0,0,0
84354_2_001,1,0,0,0,0,0,0
97893_2_001,1,1,1,0,0,0,0
86688_2_001,0,0,1,0,0,1,0
vkw3-6,0,1,0,0,0,0,0
sta103b,0,1,0,0,0,0,0
113488_1_E2_001,1,1,1,0,0,0,0
45453_2_001,1,0,1,0,0,0,0
12488_1_001,1,1,0,0,0,0,0
152933_2_0001,1,1,1,0,0,0,0
7083_1_001,0,0,0,0,0,0,0
40499_1_E1_001,1,0,1,0,0,0,0
55408_1_E1_001,1,1,1,0,0,0,0
pap7-3_1_00001,1,1,0,0,0,0,0
idp02710-4_B,1,1,0,0,0,0,0
E2_10_set,0,0,1,0,0,0,0
215387e7_b0001,0,0,1,0,0,0,0
105471_1_E1_001,0,1,1,0,0,0,0
43639_2_E1_001,1,1,1,0,0,0,0
170415_1_E1_001,0,0,1,0,0,1,0
44178_1_001,1,0,1,0,0,0,0
T2998a_2_E3_001,0,0,1,0,0,0,0
51247_1_E2_001,1,1,0,0,0,1,0
16c35p2_1_E2_001,0,0,1,0,0,0,0
70622_1_E2_001,1,1,1,0,0,0,0
20478_1_001,1,0,0,0,0,0,0
r3_7.0001,0,1,0,0,0,0,0
x257508_00001,0,0,1,0,0,0,0
pma4-8,0,1,0,0,0,0,0
133057_2_0001,1,1,1,0,0,0,0
AR5_20150611_screen_0001,0,0,1,0,0,1,0
T3702_1_E1_001,1,0,0,0,0,0,0
337_SubTrpf_misl_M2_A5_high.0001,0,0,1,0,0,0,0
TrpABmut_F6_eg_x2_data.0001,0,1,0,0,0,0,0
IDP01439_VC2019-30_1_0001,0,1,0,0,0,0,0
IDP91991-3,0,1,0,0,0,0,0
19456_1_E1_001,0,1,0,0,0,0,0
qlq2-1,0,0,0,0,0,0,0
125431_1_E2_001,1,1,1,0,0,0,0
INN8-8_1_001,1,1,1,0,0,0,0
198531_1_E2_00001,1,1,1,0,0,0,0
10301_1_E1_001,1,0,0,0,0,0,0
20886_1_E1_001,1,0,0,0,0,0,0
3ga7_anomalous_stm490-2_2_A,0,0,0,0,0,0,0
131032_2_001,1,0,0,0,0,1,0
apc103664a,1,1,0,0,0,0,0
IndG2gly.0001,0,0,1,0,0,0,0
69423_1_E1_001,1,1,1,0,0,0,0
265160h9_x0001,0,1,1,0,0,0,0
85644_1_E1_001,1,0,1,0,0,0,0
18596_2_001,0,1,1,0,0,0,0
ZD2_10_2_9668eV_00001,1,0,1,0,0,0,0
56038_2_001,0,1,1,0,0,1,0
157762_1_E1_0001,0,0,1,0,0,1,0
178711_1_E2_00001,1,0,1,0,0,0,0
39558_1_001,1,1,1,0,0,0,0
205027_2_00001,1,0,1,0,0,0,0
90436_1_001,1,0,1,0,0,0,0
10863_2_E2_001,0,0,0,0,0,1,0
54314_1_E2_001,1,0,1,0,0,0,0
9664high_1_001,0,0,0,0,0,0,0
175568_2_00001,0,1,1,0,0,0,0
poe7-9_5_001,1,0,1,0,0,0,0
104094_1_E1_001,1,0,0,0,0,0,0
170412_1_E1_001,0,1,1,0,0,0,0
GMPM1C7gly1-peak.0091,0,0,1,0,0,0,0
IDP01304_3hho.0001,0,1,0,0,0,0,0
36632_1_E2_001,0,1,1,0,0,1,0
SGO0001nat1_collect_sweep2_0001,0,1,1,0,0,0,0
JY1_260062_screen_0001,0,0,1,0,0,0,0
249902g12_x0001,0,1,1,0,0,0,0
21c1p1_2_E2_001,0,1,0,0,0,0,0
194717_2_00001,1,1,1,0,0,0,0
90308_1_E1_001,1,1,1,0,0,0,0
74945_1_E2_001,1,0,1,0,0,0,0
ybn6_10_1_001,0,1,0,0,0,0,0
90779_1_001,1,0,1,0,0,0,0
158564_1_0001,0,1,1,0,0,0,0
T3527_2_E3_001,0,0,0,0,0,0,0
168206_1_E2_0001,1,1,0,0,0,0,0
137226_1_E2_0001,0,0,1,0,0,0,0
AMPINDF1gly2-peak3.0001,0,0,0,0,0,0,0
73307_2_001,0,1,0,0,0,1,0
130657_1_001,1,0,1,0,0,0,0
T3017_3_001,0,0,1,0,0,0,0
171897_1_E1_00001,1,0,0,0,0,0,0
IMPA110M3F8gly.0001,0,0,0,0,0,0,0
192772_1_E1_00001,1,1,1,0,0,0,0
hix8-6,0,1,0,0,0,0,0
32726_1_E1_001,0,1,1,0,0,0,0
174333_1_E1_00001,1,0,1,0,0,0,0
IDP02237-3b,0,1,0,0,0,0,0
298_M1_H4_infl.0001,0,1,0,0,0,0,0
wzy99-2,0,1,0,0,0,0,0
lo1.0001,1,1,0,0,0,0,0
7612_2_125,0,1,0,0,0,0,0
021705_cut_c1c_3_0001,0,0,1,0,0,1,0
122185_1_E2_001,1,1,0,0,0,0,0
30995_1_E1,0,1,0,0,0,0,0
VC2180GlutamicAc_0001,1,1,0,0,0,0,0
17820_3,0,0,1,0,0,0,0
BRQ2-3_1_001,0,1,0,0,0,0,0
idp95479cut-j_1_2_7,0,0,0,0,0,0,0
98022_2_001,0,1,0,0,0,1,0
115274_1_001,1,0,1,0,0,0,0
m1g1eg-2.0001,0,1,0,0,0,0,0
hlc3-10,1,1,0,0,0,0,0
